model,harness,model_harness,eval_name,round,trial_index,model_name_result,harness_result,passed,score,duration_s,timed_out,oom_detected,oom_restarts,n_turns,total_cost,total_tokens,result_path,source_result_json_path,source_prefix,eval_type,kit,assay_type,metadata_kit,task_family,time_horizon,grader_type,data_node_count,task_chars,has_failure_modes,failure_mode_count,instance_id
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_L3,r3,3,openai/gpt-5.5,pi,False,0.8571428571428571,2288.42,False,False,0,22.0,1.7981530000000003,765273.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_L3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_L3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_enhancer_methylation,r1,1,openai/gpt-5.5,pi,False,0.5,1178.29,False,False,0,30.0,2.009227,1442916.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_enhancer_methylation__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_enhancer_methylation_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_enhancer_methylation,r2,2,openai/gpt-5.5,pi,False,0.5,988.35,False,False,0,28.0,1.863179,1243313.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_enhancer_methylation__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_enhancer_methylation_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_enhancer_methylation,r3,3,openai/gpt-5.5,pi,False,0.5,1545.71,False,False,0,36.0,1.9378900000000001,1438505.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_enhancer_methylation__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_enhancer_methylation_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_prc2_derepression,r1,1,openai/gpt-5.5,pi,False,1.75,1268.24,False,False,0,22.0,1.005927,403782.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_prc2_derepression__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_prc2_derepression_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_prc2_derepression,r2,2,openai/gpt-5.5,pi,False,1.75,1463.54,False,False,0,29.0,1.6125089999999997,804213.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_prc2_derepression__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_prc2_derepression_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_c3_prc2_derepression,r3,3,openai/gpt-5.5,pi,False,1.75,1055.28,False,False,0,39.0,1.8807920000000002,1196838.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_c3_prc2_derepression__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_c3_prc2_derepression_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_noncanonical_methylation_fraction,r1,1,openai/gpt-5.5,pi,False,1.5,762.14,False,False,0,22.0,0.9525619999999999,344543.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_noncanonical_methylation_fraction__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_noncanonical_methylation_fraction_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_noncanonical_methylation_fraction,r2,2,openai/gpt-5.5,pi,False,1.5,1605.31,False,False,0,37.0,1.5844989999999999,871260.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_noncanonical_methylation_fraction__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_noncanonical_methylation_fraction_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,gse149608_noncanonical_methylation_fraction,r3,3,openai/gpt-5.5,pi,False,1.5,542.28,False,False,0,23.0,1.1551939999999998,511923.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/gse149608_noncanonical_methylation_fraction__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.5_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_18_f620/openai_gpt-5.5_pi_gse149608_noncanonical_methylation_fraction_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A4,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.75,10194.57,False,False,0,62.0,0.8895377500000002,1203733.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A4__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A4_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A4,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.625,9606.53,False,False,0,96.0,2.7015026499999997,3903508.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A4__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A4_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A4,r3,3,xai/grok-4.20-0309-reasoning,pi,False,0.75,11754.87,False,False,0,65.0,1.0958207000000002,1507561.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A4__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A4_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A5,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.75,31.01,False,False,0,12.0,0.12033175000000003,299980.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A5__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A5_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A5,r2,2,xai/grok-4.20-0309-reasoning,pi,True,1.0,67.09,False,False,0,19.0,0.1603926,478733.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A5__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A5_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_A5,r3,3,xai/grok-4.20-0309-reasoning,pi,True,1.0,68.01,False,False,0,18.0,0.23946720000000002,452153.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_A5__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_A5_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_B1,r1,1,xai/grok-4.20-0309-reasoning,pi,True,1.0,67.01,False,False,0,19.0,0.2129647,527208.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_B1__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_B1_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_B1,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.3333333333333333,107.02,False,False,0,14.0,0.14241875000000004,372435.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_B1__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_B1_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_B1,r3,3,xai/grok-4.20-0309-reasoning,pi,True,1.0,82.01,False,False,0,21.0,0.22192540000000005,576708.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_B1__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_B1_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_E5,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.3333333333333333,132.08,False,False,0,28.0,0.27379595,880996.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_E5__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_E5_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_E5,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.6,298.04,False,False,0,31.0,0.42072225,918379.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_E5__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_E5_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_E5,r3,3,xai/grok-4.20-0309-reasoning,pi,False,0.3333333333333333,158.17,False,False,0,21.0,0.3028381000000001,841108.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_E5__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_E5_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F1,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.6666666666666666,384.09,False,False,0,46.0,0.7828135499999999,2053750.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F1__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F1_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F1,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.6666666666666666,378.06,False,False,0,41.0,0.86130005,1624421.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F1__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F1_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F1,r3,3,xai/grok-4.20-0309-reasoning,pi,False,0.3333333333333333,563.14,False,False,0,36.0,0.48883614999999997,1438489.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F1__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F1_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F2,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.0,345.14,False,False,0,43.0,0.5478043499999999,1752178.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F2__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F2_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F2,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.6666666666666666,226.12,False,False,0,44.0,0.43124995000000005,1406683.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F2__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F2_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_F2,r3,3,xai/grok-4.20-0309-reasoning,pi,False,0.6666666666666666,164.03,False,False,0,36.0,0.4745515999999999,1187001.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_F2__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_F2_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_H3,r1,1,xai/grok-4.20-0309-reasoning,pi,True,1.0,147.19,False,False,0,21.0,0.18947075,583023.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_H3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_H3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_H3,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.3333333333333333,650.1,False,False,0,10.0,0.1022716,236503.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_H3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_H3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_H3,r3,3,xai/grok-4.20-0309-reasoning,pi,True,1.0,123.11,False,False,0,20.0,0.28377835,564054.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_H3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_H3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_L3,r1,1,xai/grok-4.20-0309-reasoning,pi,False,0.7142857142857143,206.04,False,False,0,40.0,0.6422167500000001,1234643.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_L3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_L3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_L3,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.4,174.11,False,False,0,26.0,0.31765965,803753.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_L3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_L3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r2
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,chipseq_L3,r3,3,xai/grok-4.20-0309-reasoning,pi,False,0.8571428571428571,94.02,False,False,0,27.0,0.29187125,661346.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/chipseq_L3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/xai_grok-4.20-0309-reasoning_pi_latest_11_20260608_121429_2026_06_08_19_22_e770/xai_grok-4.20-0309-reasoning_pi_chipseq_L3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r3
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,gse149608_c3_enhancer_methylation,r1,1,xai/grok-4.20-0309-reasoning,pi,False,1.5,452.21,False,False,0,12.0,0.18860595000000005,366523.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/gse149608_c3_enhancer_methylation__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/xai_grok-4.20-0309-reasoning_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_1ed9/xai_grok-4.20-0309-reasoning_pi_gse149608_c3_enhancer_methylation_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r1
xai/grok-4.20-0309-reasoning,pi,xai_grok-4.20-0309-reasoning_pi,gse149608_c3_enhancer_methylation,r2,2,xai/grok-4.20-0309-reasoning,pi,False,0.5,658.38,False,False,0,20.0,0.23933325,664048.0,.scratch/epi_outputs_updated/results/xai_grok-4.20-0309-reasoning_pi/gse149608_c3_enhancer_methylation__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/xai_grok-4.20-0309-reasoning_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_1ed9/xai_grok-4.20-0309-reasoning_pi_gse149608_c3_enhancer_methylation_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r2
